Date,High_minus_Low,Cha_Spread,ret_High,ret_Low,cha_High,cha_Low
199101,-0.008098378977261497,0.0016107316612499994,0.03282734635646378,0.04092572533372528,0.0012066882862500003,-4.0404337499999913e-4
199102,0.021561121643128896,0.001910345270416666,0.016997182216804026,-0.004563939426324871,9.878253800000001e-4,-9.225198904166659e-4
199103,-0.017188297406731654,0.0010527557343055559,-0.016652132317407232,5.361650893244228e-4,0.0010197566195833331,-3.299911472222274e-5
199104,0.00995492252854093,9.027354849999997e-4,0.005777364030209663,-0.0041775584983312665,0.001532297524166666,6.295620391666663e-4
199105,0.0157498236241565,8.59109749444445e-4,0.006381526692482348,-0.009368296931674154,0.0015718367858333338,7.127270363888888e-4
199106,0.01412234987148176,9.340026398611118e-4,-0.013208322268959608,-0.027330672140441367,0.0012623153370833343,3.2831269722222254e-4
199107,-0.021178576887848764,6.870022527777786e-4,0.003257338014222653,0.024435914902071417,0.0014821203291666665,7.95118076388888e-4
199108,-0.004631190245719473,9.718525669444445e-4,0.01889132241878389,0.023522512664503364,0.0015029621200000004,5.31109553055556e-4
199109,-0.028661121780753494,9.448458627777783e-4,0.014655939351938678,0.043317061132692174,0.0015097564300000001,5.649105672222218e-4
199110,-0.005361037894759062,0.001429634176666668,7.204341371626863e-4,0.006081472031921748,0.0010327097300000003,-3.969244466666677e-4
199111,0.008800186030232669,0.0013080480040277773,0.006293454527869067,-0.002506731502363601,9.32548142083333e-4,-3.7549986194444426e-4
199112,-0.016164349098618205,0.0014398165619444452,0.027339690269914403,0.04350403936853261,0.0011454328350000002,-2.9438372694444496e-4
199201,0.024475519351522985,0.0013557145741666663,0.008315814213513788,-0.016159705138009198,9.246278424999998e-4,-4.3108673166666656e-4
199202,-0.006747566988786309,9.74818230833333e-4,-4.300753549310024e-6,0.006743266235236999,8.344105683333334e-4,-1.4040766249999968e-4
199203,0.029246434789460613,9.785518795833337e-4,-0.0032917800268060615,-0.032538214816266675,9.463234379166667e-4,-3.2228441666666954e-5
199204,-0.07134587093984188,0.0016418640422222227,-0.01590187569212597,0.0554439952477159,9.991295225000002e-4,-6.427345197222226e-4
199205,-0.006644147910763187,0.0021971069530555554,0.019470954108298247,0.026115102019061434,0.001084311508611111,-0.0011127954444444445
199206,-0.02694482807939342,0.0023719147144444443,-0.005611977537506764,0.021332850541886654,0.0010085876033333332,-0.001363327111111111
199207,-0.059695696883033174,0.002205774861388889,0.0024799386355997726,0.06217563551863295,6.883461447222222e-4,-0.0015174287166666667
199208,0.0016381370262163169,0.00248503819861111,-0.007578727553344041,-0.009216864579560358,2.448879930555545e-4,-0.0022401502055555554
199209,0.03558928586626564,0.0023794312830555564,0.02930365462721703,-0.00628563123904861,1.1385577472222252e-4,-0.002265575508333334
199210,0.0189486818912339,0.0019694303613888883,0.029541243159047704,0.010592561267813803,-4.388575163888891e-4,-0.0024082878777777774
199211,0.020954976644339242,0.0020683320238888895,-0.006713183696817066,-0.02766816034115631,-2.2882742888888854e-4,-0.002297159452777778
199212,-0.006489118677416819,0.0020056833855555557,0.0187762860223571,0.025265404699773918,-3.8679925555555314e-5,-0.002044363311111111
199301,-0.006327349480731112,0.001796758029722222,0.009208833016604662,0.015536182497335774,-2.7258569527777773e-4,-0.0020693437249999997
199302,0.004567434725085313,0.0016422822763888887,0.053050139136957754,0.04848270441187244,-1.674720302777778e-4,-0.0018097543066666665
199303,-0.007784675384089517,0.0020412787920833326,-0.007244257721899702,5.404176621898143e-4,1.8164565416666626e-4,-0.0018596331379166662
199304,-0.012859507610535881,0.0022010856816666664,-0.013836134279931755,-9.766266693958733e-4,2.7341534333333333e-4,-0.0019276703383333332
199305,-0.018899876750742475,0.0023587724569444444,-0.005762530721050855,0.01313734602969162,3.8203972027777805e-4,-0.001976732736666666
199306,-0.009944168260575151,0.0025073379936805555,0.02004404197635256,0.02998821023692771,2.6123271722222244e-4,-0.002246105276458333
199307,-0.019352694790331883,0.0023963833495833343,0.01344732676590402,0.0328000215562359,5.6653254999999965e-5,-0.002339730094583334
199308,-0.022734448890558208,0.0025849987532638886,0.02305917888371281,0.04579362777427102,-9.833226777777799e-5,-0.0026833310210416664
199309,0.02213553764439158,0.0027576486243749993,0.009879431096816367,-0.012256106547575214,-3.7333990749999994e-4,-0.0031309885318749993
199310,0.004707991208379083,0.0025015081449305553,0.021752172976772267,0.017044181768393184,-3.0511582361111123e-4,-0.0028066239685416664
199311,0.022896740671940127,0.002511750659305555,0.009001647800013102,-0.013895092871927027,-2.3602774694444456e-4,-0.0027477784062499996
199312,-0.006240964931179108,0.0025825347105555554,0.017942551020667455,0.024183515951846563,-3.3262204777777786e-4,-0.002915156758333333
199401,-0.04712876156177527,0.002681448212708333,-0.026039834986020104,0.021088926575755167,-5.068572116666666e-4,-0.0031883054243749998
199402,0.02563055272895195,0.0027512998027083334,-0.03176273975716518,-0.05739329248611713,-4.156979483333335e-4,-0.0031669977510416667
199403,0.06045740973906252,0.0026498581400000005,-0.006433226865165485,-0.066890636604228,-3.315733399999999e-4,-0.0029814314800000003
199404,0.0071819022327545175,0.0020993307304861116,-0.021295993219349798,-0.028477895452104315,-2.845594180555558e-4,-0.0023838901485416673
199405,0.030538541189324437,0.0017739109338888893,-0.0036321136278229704,-0.03417065481714741,-1.3271043944444423e-4,-0.0019066213733333335
199406,0.007916035105901324,0.0014382430556944444,-0.02465623388709414,-0.032572268992995465,-1.7752731388888908e-4,-0.0016157703695833334
