Date,Rank,Cha_Spread,ret_High,ret_Low,cha_High,cha_Low
198610,-0.0014722044286704233,0.6780854074355431,0.05125984769407691,0.052732052122747335,0.379786346232005,-0.29829906120353805
198611,0.0182670715771472,0.651484085699847,0.016690742037042006,-0.0015763295401051945,0.37251557989092565,-0.2789685058089213
198612,0.0028389656798483223,0.6440092344144681,-0.034622166290180126,-0.03746113197002845,0.3668713791668359,-0.2771378552476323
198701,-0.006263241689646398,0.6835922363402258,0.12238592058899381,0.1286491622786402,0.3916652640238041,-0.2919269723164217
198702,-0.012878206573763873,0.6115442075389155,0.04178780990965975,0.054666016483423625,0.3522931156139593,-0.25925109192495616
198703,0.013708113256571357,0.5974908409465918,0.014677918630226647,9.698053736552902e-4,0.34268085362115513,-0.25480998732543664
198704,0.021376903455413994,0.5839782773611183,-0.018580675966968753,-0.03995757942238275,0.3304264214670475,-0.2535518558940708
198705,-0.0013439213205129466,0.5841331379265012,0.00699560606524617,0.008339527385759117,0.3315792074478293,-0.2525539304786719
198706,0.012730271858937218,0.5958730801550554,0.043082890895945705,0.030352619037008487,0.3366855792680863,-0.2591875008869691
198707,0.020353885776625176,0.5678408467067367,0.057524482578861585,0.03717059680223641,0.3121609860868182,-0.25567986061991854
198708,-0.004944024086729018,0.5343736883242983,0.028299075213286666,0.033243099300015684,0.2927456288976377,-0.24162805942666057
198709,0.014387409242422482,0.5261633098465527,-0.024146237067753047,-0.03853364631017553,0.291438259033036,-0.23472505081351666
198710,-0.006176371339014358,0.5377245599521888,-0.24944932279236323,-0.24327295145334887,0.2976561357706926,-0.2400684241814962
198711,0.004984175199607144,0.7260813589177353,-0.05820413683774456,-0.0631883120373517,0.42123000295839225,-0.30485135595934304
198712,-0.00942828591163103,0.7897802477084762,0.06967764483779781,0.07910593074942884,0.44808092374691033,-0.3416993239615659
198801,0.04445100253538514,0.7618054959069951,0.0709477383123396,0.026496735776954453,0.4374404821358878,-0.3243650137711072
198802,0.009685559116871086,0.6890024090763277,0.06770474264926743,0.058019183532396344,0.38488116932400873,-0.304121239752319
198803,0.011269761278381689,0.6775790893015864,-0.004065909964439758,-0.015335671242821447,0.37998231039892266,-0.29759677890266373
198804,0.002303255279041435,0.6969765495819533,-4.3328328256284846e-4,-0.0027365385616042836,0.3758075223703561,-0.32116902721159724
198805,0.02561969047276382,0.6985511694024777,0.008586902128954582,-0.01703278834380924,0.3860190974776833,-0.31253207192479443
198806,0.010844429659062217,0.6839096035542065,0.06574290068759196,0.054898471028529745,0.3788103414574663,-0.3050992620967402
198807,0.010259227847262275,0.655276181532471,-0.014394092853904554,-0.02465332070116683,0.34039706162215605,-0.31487911991031503
198808,0.019399892690545102,0.6639092638866083,-0.01700624421708518,-0.03640613690763028,0.3521118286466566,-0.31179743523995174
198809,9.07089831608289e-4,0.6729326158183792,0.03375372872072534,0.03284663888911705,0.35093351373552706,-0.3219991020828521
198810,0.025661476284816243,0.6621007786721352,0.01583167946527281,-0.00982979681954343,0.34845963163713994,-0.3136411470349953
198811,-0.003309103949433713,0.6488889690230906,-0.02933000751611147,-0.02602090356667776,0.3421766925032188,-0.30671227651987176
198812,0.0021309887761232025,0.6663097290353128,0.01621542941337109,0.014084440637247888,0.3525107953924003,-0.31379893364291256
198901,0.009325776941378386,0.6946911284833398,0.06449768757759354,0.055171910636215155,0.3718192966675028,-0.322871831815837
